title,description,url,img_url,publication_date,publisher
Yapay zeka savaşları: Meta geliştirilmiş yeni çipini tanıttı,"Facebook, Instagram ve WhatsApp'ın sahibi Meta, yapay zeka iş yükleri için tasarlanmış çip ailesi MTIA hakkında yeni bilgiler paylaştı.",https://www.ensonhaber.com/teknoloji/yapay-zeka-savaslari-meta-gelistirilmis-yeni-cipini-tanitti,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cdce1ee92912.jpg,2024-04-12 10:27:55+03:00,ensonhaber
Altın rekor seyrine devam ediyor! Gram altın: 2 bin 492 lira,"Dünyada, ons altın 2 bin 387 dolarda, Türkiye'de gram altın ise 2 bin 492 liradan satılıyor.",https://www.ensonhaber.com/ekonomi/altin-rekor-seyrine-devam-ediyor-gram-altin-2-bin-492-lira,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618debf9b1fe669.jpg,2024-04-12 10:23:50+03:00,ensonhaber
Zelensky'nin Ukrayna davetine Trump'tan ret: Başkomutan değilim,"Zelensky, Rus saldırılarını sona erdirmeyle ilgili fikirlerini duyma konusunda Trump'ı Ukrayna'ya davet etti. Trump, davete olumsuz yanıt verdi.",https://www.ensonhaber.com/dunya/zelenskynin-ukrayna-davetine-trumptan-ret-baskomutan-degilim,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618df1e319b1256.jpg,2024-04-12 10:23:40+03:00,ensonhaber
Antalya'da otellerden göçmen kırlangıçlar için koruma projesi,"Antalya'da yaz dönemini geçirmek üzere yaklaşık 12 bin kilometre aşarak, Güney Afrika'dan Türkiye'ye gelen kırlangıçların korunması için 5 yıldızlı otellerdeki yuvaları koruma altına alınıyor.",https://www.ensonhaber.com/yasam/antalyada-otellerden-gocmen-kirlangiclar-icin-koruma-projesi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618e0b80e611897.jpg,2024-04-12 10:23:34+03:00,ensonhaber
Serenay Sarıkaya cesur dekoltesiyle olay yarattı! 'Bu kadar da değil',Ünlü oyuncu Serenay Sarıkaya'nın New York'ta düzenlenen GQ Global Creativity Awards gecesinde giydiği elbise gündeme oturdu. İşte Serenay Sarıkaya'nın o tarzı...,https://www.ensonhaber.com/medya/serenay-sarikaya-cesur-dekoltesiyle-olay-yaratti-bu-kadar-da-degil,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d9962cbe3351.jpg,2024-04-12 10:11:07+03:00,ensonhaber
Hakan Çalhanoğlu'ndan Galatasaraylıları üzecek sözler: Avrupa'da kalmak istiyorum,"Inter'de forma giyen milli yıldız Hakan Çalhanoğlu, Galatasaray ile ilgili gelen soruya yanıt verdi.",https://www.ensonhaber.com/kralspor/dunyadan-futbol/hakan-calhanoglundan-galatasaraylilari-uzecek-sozler-avrupada-kalmak-istiyorum,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618dc12efc2d603.jpg,2024-04-12 10:01:02+03:00,ensonhaber
"Politico: Fransa, Rusya'dan diğer tüm AB ülkelerinden daha fazla doğalgaz alıyor","Ukrayna konusunda sert çıkışlar yapan Cumhurbaşkanı Macron'un ülkesi Fransa'nın Rus gazı ithalatı arttı. Veriler, Paris yönetiminin tavrını tartışmaya açtı.",https://www.ensonhaber.com/dunya/politico-fransa-rusyadan-diger-tum-ab-ulkelerinden-daha-fazla-dogalgaz-aliyor,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d902875e9450.jpg,2024-04-12 09:58:40+03:00,ensonhaber
"Meksika, büyükelçilğini basan Ekvador'u Uluslararası Adalet Divanına şikayet etti","Meksika, Kito'daki büyükelçiliğini basan Ekvador'u Uluslararası Adalet Divanına şikayet ederek, bu ülkenin Birleşmiş Milletlerdeki faaliyetlerinin durdurulmasını talep etti.",https://www.ensonhaber.com/dunya/meksika-buyukelcilgini-basan-ekvadoru-uluslararasi-adalet-divanina-sikayet-etti,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d7f8ebae7141.jpg,2024-04-12 09:56:41+03:00,ensonhaber
Bursa'da makas atan araç kaza yaptı: 4 yaralı,"Bursa'da makas atarak ilerleyen sürücünün kontrolünden çıkan otomobil, aynı istikametteki başka bir otomobile çarparak metrelerce savrulurken, kazada 4 kişi yaralandı.",https://www.ensonhaber.com/3-sayfa/bursada-makas-atan-arac-kaza-yapti-4-yarali,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d72d55dc3186.jpg,2024-04-12 09:39:50+03:00,ensonhaber
Adana'da bayram harçlığı kuyruğu! 400 çocuk sevindi,"Ramazan Bayramı, geleneklerin devam ettirilmesi sayesinde üçüncü gününde de coşkusunu sürdürüyor. Bunlardan biri olarak da Adana'da bir aile, 18 yıldır bulundukları bölgede harçlık vererek ki çocukları mutlu etmeye devam ediyor.",https://www.ensonhaber.com/yasam/adanada-bayram-harcligi-kuyrugu-400-cocuk-sevindi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d647ada72299.jpg,2024-04-12 09:39:32+03:00,ensonhaber
8 maç TRT Spor'da şifresiz yayınlanacak! İşte TRT Spor'un şifresiz yayınlayacağı maçlar...,TRT Spor'un bu hafta şifresiz olarak ekrana getireceği maçlar açıklandı. İşte 12-14 Nisan tarihleri arasında TRT Spor'da canlı yayınlanacak maçlar..,https://www.ensonhaber.com/bilgi/8-mac-trt-sporda-sifresiz-yayinlanacak-iste-trt-sporun-sifresiz-yayinlayacagi-maclar,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d3c7ce552420.jpg,2024-04-12 09:38:10+03:00,ensonhaber
Sanayiciler isyanda: Mesleksizlik sorunu alarm veriyor,"Türk sanayisinde ara eleman bulmakta sorun yaşandığını söyleyen sanayiciler, gençlerin fabrikada çalışmak yerine masa başı iş veya memurluk istemelerinden dert yakınıyor.",https://www.ensonhaber.com/gundem/sanayiciler-isyanda-mesleksizlik-sorunu-alarm-veriyor,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d314c2c02424.jpg,2024-04-12 09:21:39+03:00,ensonhaber
"Taksim'de Süpermen kostümlü adam, çocuklar için aracını şekerle donattı","Türkiye'nin her köşesinde Ramazan Bayramı coşkusu yaşanırken, Taksim Meydanı'nda Süpermen kılığına girmiş bir adamın şeker dağıtması çocukların dikkatini çekti.",https://www.ensonhaber.com/yasam/taksimde-supermen-kostumlu-adam-cocuklar-icin-aracini-sekerle-donatti,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d02c60e1b618.jpg,2024-04-12 09:18:58+03:00,ensonhaber
1 milyon TL altında 3 model kaldı: Türkiye'de satılan en ucuz 10 elektrikli otomobil,"Nisan ayında gelen zamların ardından, Türkiye'de satılan en ucuz elektrikli otomobil modellerini sizler için listeledik. İşte güncel elektrikli araç fiyatları...",https://www.ensonhaber.com/otomobil/1-milyon-tl-altinda-3-model-kaldi-turkiyede-satilan-en-ucuz-10-elektrikli-otomobil,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618ce7bda7d1416.jpg,2024-04-12 09:18:44+03:00,ensonhaber
"Evlenmenin maliyeti 2024'te daha çok arttı! Ziynet, balayı hariç 600 bin liraya ihtiyaç var","Evlilik aşamasında yapılan harcamalar, evlilik yolundaki gençlerin önünde engel oluşturmaya devam ediyor. Evlilik teklif ederken verilen tek taş, evlilik için geline takılan ziynetler ve balayı rezervasyonu dışında günümüzde yapılacak bir evliliğin maliyeti 600 bin lirayı geçiyor.",https://www.ensonhaber.com/ekonomi/evlenmenin-maliyeti-2024te-daha-cok-artti-ziynet-balayi-haric-600-bin-liraya-ihtiyac-var,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618dc22d506e191.jpg,2024-04-12 09:14:09+03:00,ensonhaber
Yapay zeka açıkladı! İki Türk takımı Şampiyonlar Ligi’ni kazanacak,"Yapay zeka, Şampiyonlar Ligi'ni kazanacak takımları tahmin etti. Buna göre listede iki Türk takımı da bulunuyor.",https://www.ensonhaber.com/kralspor/futbol/yapay-zeka-acikladi-iki-turk-takimi-sampiyonlar-ligini-kazanacak,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d10e7958c442.jpg,2024-04-12 09:13:46+03:00,ensonhaber
Cuma hutbesi 12 Nisan: Cuma hutbesi konusu ve tam metni,12 Nisan 2024 Cuma günü camilerde okunacak cuma hutbesinin konu başlığı Gözümüzün Nuru: Namaz oldu. İşte cuma hutbesi tam metni..,https://www.ensonhaber.com/bilgi/cuma-hutbesi-12-nisan-cuma-hutbesi-konusu-ve-tam-metni,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618d002dcae0551.jpg,2024-04-12 09:13:42+03:00,ensonhaber
En ucuzu 1.5 milyon TL'ye yaklaşıyor: Toyota Corolla güncel fiyat listesi,"Ülkemizde satışa sunulan Toyota Corolla modellerinin, nisan ayı için güncellenen fiyat listesini derledik.",https://www.ensonhaber.com/otomobil/en-ucuzu-15-milyon-tlye-yaklasiyor-toyota-corolla-guncel-fiyat-listesi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cd453dfc5130.jpg,2024-04-12 09:10:17+03:00,ensonhaber
Kartal'da yarışan 3 sürücü kazaya neden oldu: 5 yaralı,"İstanbul Kartal'da birbirleriyle yarışan 3 sürücü otomobilleriyle, önce birbirlerine ardından da önlerinde ilerleyen başka bir otomobile çarparken, kazada 1'i ağır 5 kişi yaralandı.",https://www.ensonhaber.com/3-sayfa/kartalda-yarisan-3-surucu-kazaya-neden-oldu-5-yarali,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618ca36d83da268.jpg,2024-04-12 09:03:04+03:00,ensonhaber
Türkiye'nin tercihi SUV: Pazar payı artmaya devam ediyor,"Türkiye otomobil pazarında sedandan zirveyi alan SUV modelleri, en çok tercih edilen gövde tipi olmaya devam etti.",https://www.ensonhaber.com/otomobil/turkiyenin-tercihi-suv-pazar-payi-artmaya-devam-ediyor,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618ccddb5450481.jpg,2024-04-12 09:00:37+03:00,ensonhaber
Dünya kadın futbolcunun taç atışını konuşuyor,İrlanda - İngiltere kadın milli futbol maçında Megan Campbell’ın 38 metrelik taç atışı izleyenleri şaşkına çevirdi.,https://www.ensonhaber.com/kralspor/dunyadan-futbol/dunya-kadin-futbolcunun-tac-atisini-konusuyor,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cdbc81ee2708.jpg,2024-04-12 09:00:08+03:00,ensonhaber
Kızartmanın yağına 1 kaşık ekleyin! Patatesler çıtır çıtır olacak...,Çıtır çıtır patates kızartması yapmanın püf noktalarını derledik. İşte ünlü şeflerin patates kızartmak için uyguladığı püf noktaları..,https://www.ensonhaber.com/bilgi/kizartmanin-yagina-1-kasik-ekleyin-patatesler-citir-citir-olacak,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cc26d49e7310.jpg,2024-04-12 08:58:03+03:00,ensonhaber
10 milyon yen değerinde! Japonya'da altın çay kasesini çaldılar,Tokyo'da bir alışveriş merkezinde altın çay kasesi hırsızların hedefi oldu.,https://www.ensonhaber.com/dunya/10-milyon-yen-degerinde-japonyada-altin-cay-kasesini-caldilar,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cc1505f39657.jpg,2024-04-12 08:55:23+03:00,ensonhaber
Yeni Alfa Romeo Milano tanıtıldı: İşte öne çıkan özellikler,Alfa Romeo’nun ilk tamamen elektrikli otomobili Milano'nun dünya lansmanı gerçekleşti. Otomobilin öne çıkan özelliklerini derledik.,https://www.ensonhaber.com/otomobil/yeni-alfa-romeo-milano-tanitildi-iste-one-cikan-ozellikler,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cc733f322653.jpg,2024-04-12 08:55:07+03:00,ensonhaber
"Opel, yeni SUV modeli Frontera'yı ilk kez gösterdi","Opel, yeni şimşek logosunun ilk temsilcisi olan Frontera modeline ait ilk fotoğrafları yayınladı.",https://www.ensonhaber.com/otomobil/opel-yeni-suv-modeli-fronterayi-ilk-kez-gosterdi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cbfde5a6c784.jpg,2024-04-12 08:53:16+03:00,ensonhaber
Survivor All Star'da 1 milyon TL’yi kazanan takım belirlendi,Survivor All Star'da 1 milyon TL'lik ödül için kıyasıya bir mücadele yaşandı. Ödül oyununun sahibi ise mavi takım oldu.,https://www.ensonhaber.com/medya/survivor-all-starda-1-milyon-tlyi-kazanan-takim-belirlendi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cb2a32b9b747.jpg,2024-04-12 08:48:49+03:00,ensonhaber
Kalkan-19 operasyonlarında bin 177 düzensiz göçmen yakalandı,"İçişleri Bakanı Ali Yerlikaya, “Kalkan-19” operasyonları kapsamında 30 büyükşehrin tamamında gerçekleştirilen denetimlerde bin 177 düzensiz göçmenin yakalandığını duyurdu.",https://www.ensonhaber.com/gundem/kalkan-19-operasyonlarinda-bin-177-duzensiz-gocmen-yakalandi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618cd3f0b3f6621.jpg,2024-04-12 08:20:30+03:00,ensonhaber
Kocaeli'de 2 katlı metruk ev alev alev yandı,"Kocaeli’de 2 katlı metruk evin 2’nci katı alev alev yandı. Alkollü olduğu düşünülen bir şahıs, yangına müdahale eden itfaiye ekiplerine zorluk çıkardı.",https://www.ensonhaber.com/ic-haber/kocaelide-2-katli-metruk-ev-alev-alev-yandi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618b67e09ead667.jpg,2024-04-12 07:22:53+03:00,ensonhaber
İstanbul'da saldırıya uğrayan motokurye 5 yerinden bıçaklandı,İstanbul Üsküdar'da seyir halindeki motokurye ile yine seyir halinde olan iki otomobildeki şahıslar arasında tartışma yaşandı. Tartışmanın büyümesi sonucu kavgaya dönüşen olayda motokurye bıçaklanarak ağır yaralandı.,https://www.ensonhaber.com/ic-haber/istanbulda-saldiriya-ugrayan-motokurye-5-yerinden-bicaklandi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618a6d9ad64b210.jpg,2024-04-12 06:14:57+03:00,ensonhaber
"Kahramanmaraş'ta silahlı saldırı: 1 ölü, 4 yaralı","Kahramanmaraş’ta yaşanan silahlı saldırıda 1 kişi hayatını kaybetti, 4 kişi de yaralandı.",https://www.ensonhaber.com/ic-haber/kahramanmarasta-silahli-saldiri-1-olu-4-yarali,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/66188a1e4f176590.jpg,2024-04-12 04:12:30+03:00,ensonhaber
"Türkiye için enflasyon tahmini, Dünya Bankası'nın raporuna yansıdı","Dünya Bankası, Türkiye'de enflasyonun mayıs ayında zirveye ulaşmasının ardından aşamalı olarak düşeceğini öngördü. Ayrıca bu yıl Türkiye ekonomisinin yüzde 3 büyüyeceği tahmin edildi.",https://www.ensonhaber.com/ekonomi/turkiye-icin-enflasyon-tahmini-dunya-bankasinin-raporuna-yansidi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/66188a00a4e42902.jpg,2024-04-12 03:39:53+03:00,ensonhaber
"İzmir’de ticari taksi bariyerlere çarptı: 1 ölü, 5 yaralı",İzmir’in Buca ilçesi doğu girişinde bir ticari taksinin bariyerlere çarpması sonucu 1 kişi öldü 3’ü ağır 5 kişi yaralandı.,https://www.ensonhaber.com/ic-haber/izmirde-ticari-taksi-bariyerlere-carpti-1-olu-5-yarali,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/66186f338a7ed242.jpg,2024-04-12 02:17:10+03:00,ensonhaber
Al Ittihad Süper Kupa'yı kaybetti: Futbolcuya taraftardan kırbaçlı saldırı,"Al Ittihad takımında forma giyen Abderrazzah Hamdallah, Al Hilal ile oynadıkları final karşılaşmasını kaybettikten sonra bir taraftarın kırbaçlı saldırısına maruz kaldı.",https://www.ensonhaber.com/kralspor/dunyadan-futbol/al-ittihad-super-kupayi-kaybetti-futbolcuya-taraftardan-kirbacli-saldiri,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/66186bcecb8bf315.jpg,2024-04-12 01:34:05+03:00,ensonhaber
İsveç'te başörtüsü nedeniyle işten çıkarılan kadın tazminat alacak,"İsveç'te, başörtüsü takması sebebiyle hava yolu şirketi tarafından işten çıkarılan bir kadın, yaşadığı ayrımcılık nedeniyle yaklaşık 14 bin dolar (150 bin kron) değerinde tazminat alma hakkını elde etti.",https://www.ensonhaber.com/dunya/isvecte-basortusu-nedeniyle-isten-cikarilan-kadin-tazminat-alacak,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/661862d50921c846.jpg,2024-04-12 01:23:48+03:00,ensonhaber
UEFA Avrupa Konferans Ligi'nde gecenin sonuçları,UEFA Avrupa Konferans Ligi'nde çeyrek final ilk maçları yapıldı.,https://www.ensonhaber.com/kralspor/avrupa-ligi/uefa-avrupa-konferans-liginde-gecenin-sonuclari-96540,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/66185fd764ee3305.jpg,2024-04-12 01:11:23+03:00,ensonhaber
UEFA Avrupa Ligi'nde gecenin sonuçları,UEFA Avrupa Ligi'nde çeyrek final ilk maçları oynandı.,https://www.ensonhaber.com/kralspor/avrupa-ligi/uefa-avrupa-liginde-gecenin-sonuclari-75525,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/66185f1485621503.jpg,2024-04-12 01:07:46+03:00,ensonhaber
"Yeni turistik trenlerin yola çıkacağı tarih belli oldu: Ankara'dan Tatvan'a, Diyarbakır'a...","Türkiye'yi karış karış gezmek isteyenlerin tercih ettiği turistik trende, heyecanla beklenen iki güzergaha 17 Nisan ve 21 Nisan'da seferler başlıyor.",https://www.ensonhaber.com/gundem/yeni-turistik-trenlerin-yola-cikacagi-tarih-belli-oldu-ankaradan-tatvana-diyarbakira,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/6618580723c38675.jpg,2024-04-12 01:07:03+03:00,ensonhaber
Şırnak'ta sağlık ekibine saldırı: 3’ü sağlık personeli 7 yaralı,"Şırnak’ta iki grup arasında çıkan kavgada yaralılara müdahale için bölgeye giden sağlık personeline bir grup saldırdı. Saldırıda ve kavgada 3’ü sağlık personeli, 7 kişi yaralandı.",https://www.ensonhaber.com/ic-haber/sirnakta-saglik-ekibine-saldiri-3u-saglik-personeli-7-yarali,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/661852d5291ae473.jpg,2024-04-12 00:16:56+03:00,ensonhaber
Diyarbakır'da kahvehaneyi basıp tabanca ile havaya ateş ettiler,"Diyarbakır’ın merkez Bağlar ilçesinde motosikletle bir kahveye gelen kar maskeli 2 kişi, kahvenin içerisinde tabanca ile havaya doğru ateş etti.",https://www.ensonhaber.com/ic-haber/diyarbakirdak-kahveyi-basip-otomatik-silahla-havaya-ates-ettiler,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/12/661850c58fc2d597.jpg,2024-04-12 00:07:01+03:00,ensonhaber
"Fenerbahçe, Olympiakos karşısında nasıl tur atlar? İşte tüm ihtimaller","Temsilcimiz Fenerbahçe, Yunan ekibi Olympiakos'a 3-2 mağlup olduğu maçın rövanşında, rakibini iki farklı skorla yenmesi halinde UEFA Avrupa Konferans Ligi'nde adını yarı finale yazdıracak.",https://www.ensonhaber.com/kralspor/avrupa-ligi/fenerbahce-olympiakos-karsisinda-nasil-tur-atlar-iste-tum-ihtimaller,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/66184ce4933d6843.jpg,2024-04-11 23:44:49+03:00,ensonhaber
"BİM'den görülmemiş fiyatlar! İndirim başlıyor; Toz Deterjan 225.00 TL, Kağıt Havlu 40.00 TL…","BİM Market, heyecanla beklenen yeni aktüel ürünler listesini yayımladı! 16 Nisan tarihinden itibaren geçerli olacak bu indirimli ürünler listesinde pek çok kategoride onlarca ürün yer alıyor. Hem bütçenizi koruyun, hem ihtiyaçlarınızı karşılayın.",https://www.ensonhaber.com/bilgi/bimden-gorulmemis-fiyatlar-indirim-basliyor-toz-deterjan-22500-tl-kagit-havlu-4000-tl,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/661848c76dff2820.jpg,2024-04-11 23:41:45+03:00,ensonhaber
"Kocaeli'de 2 şüpheli, 10 kilometre boyunca takip ettikleri kardeşleri bıçakladı","Körfez ilçesinde Ufuk Ş. ile Ercan Ş. kardeşler, tartıştıktan sonra otomobille 10 kilometre kendilerini takip eden 2 şüphelinin bıçaklı saldırısı sonucu yaralandı.",https://www.ensonhaber.com/ic-haber/kocaelide-2-supheli-10-kilometre-boyunca-takip-ettikleri-kardesleri-bicakladi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/6618456b5ccc2673.jpg,2024-04-11 23:27:44+03:00,ensonhaber
İnci Taneleri 11. bölüm fragmanı: Dilber geri döndü! İşte olay pavyon dansı...,Kanal D ekranlarında izleyiciyle buluşan İnci Taneleri dizisinden yeni fragman geldi. Dilber yeni pavyon dansıyla sahnelere geri döndü. Bu kez sosyal medyayı kasıp kavuracak. İşte İnci Taneleri 11. bölüm fragmanı...,https://www.ensonhaber.com/medya/inci-taneleri-11-bolum-fragmani-dilber-geri-dondu-iste-olay-pavyon-dansi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/6618411f259b0769.jpg,2024-04-11 23:09:30+03:00,ensonhaber
Kostas Fortounis'ten Edin Dzeko'ya: Futbol sahada oynanmak için var,"Olympiakos'ta Kostas Fortounis, Fenerbahçe'ye karşı 3-2 kazandıkları maçın ardından yaptığı açıklamalarda, Dzeko'nun kim olduğunu biliyoruz ama futbol sahada oynanmak için var. dedi.",https://www.ensonhaber.com/kralspor/avrupa-ligi/kostas-fortounisten-edin-dzekoya-futbol-sahada-oynanmak-icin-var,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/661841aaa8839874.jpg,2024-04-11 23:02:07+03:00,ensonhaber
Jose Luis Mendilibar: Tur atlamak için aynı şansa sahibiz,"Olympiakos Teknik Direktörü Jose Luis Mendilibar, Fenerbahçe'yi 3-2 yendikleri maçın ardından açıklamalarda bulunarak, 3-0 öndeydik ve tur atladığımızı düşünüyorduk, şimdi 2. maçta tur atlamak için mücadele etmemiz gerekiyor dedi.",https://www.ensonhaber.com/kralspor/avrupa-ligi/jose-luis-mendilibar-tur-atlamak-icin-ayni-sansa-sahibiz,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/66183bf2af394262.jpg,2024-04-11 22:37:43+03:00,ensonhaber
"A101’den çay ve kahve tutkunlarına büyük fırsat: Kahve makinesi 2.299 TL, Semaver 2.299 TL…","A101, 11 Nisan 2024 tarihli aktüel kataloğunu yayınladı ve bu sefer de bayram indirimleriyle dolu bir fırsatlarla geldi! Tüketicilerin her zaman yüzünü güldürmeyi başaran A101, kahve ve çay severler için özel bir sürpriz hazırladı.",https://www.ensonhaber.com/bilgi/a101den-cay-ve-kahve-tutkunlarina-buyuk-firsat-kahve-makinesi-2299-tl-semaver-2299-tl,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/6618388a35034352.jpg,2024-04-11 22:30:18+03:00,ensonhaber
"45 sayılık tarihi fark! Kızılyıldız'ı deviren Anadolu Efes, Play-In'e kaldı","Temsilcimiz Anadolu Efes, EuroLeague'in 34. ve son haftasında Sırbistan temsilcisi Kızılyıldız'ı 100-55 mağlup etti ve Play-In'e kalmayı başardı.",https://www.ensonhaber.com/kralspor/basketbol/45-sayilik-tarihi-fark-kizilyildizi-deviren-anadolu-efes-play-ine-kaldi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/6618388250199269.jpg,2024-04-11 22:24:13+03:00,ensonhaber
Fenerbahçe taraftarından İsmail Kartal'a rotasyon eleştirisi,Fenerbahçe'nin UEFA Avrupa Konferans Ligi çeyrek final ilk maçında deplasmanda Olympiakos'a 3-2'lik skorla yenildiği müsabakanın ardından sarı-lacivertli taraftarlar teknik direktör İsmail Kartal'ın rotasyonlu bir kadroyla maça başlamasını eleştirdi.,https://www.ensonhaber.com/kralspor/avrupa-ligi/fenerbahce-taraftarindan-ismail-kartala-rotasyon-elestirisi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/6618318c5d7d9544.jpg,2024-04-11 22:04:08+03:00,ensonhaber
"Temsilcimiz Fenerbahçe, Olympiakos'a yenildi","Fenerbahçe, UEFA Avrupa Konferans Ligi çeyrek final ilk maçında Olympiakos'a deplasmanda 3-2'lik skorla mağlup oldu.",https://www.ensonhaber.com/kralspor/avrupa-ligi/olympiakos-fenerbahce-macinin-ilk-11leri-83393,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/66182ee4127f1430.jpg,2024-04-11 21:41:18+03:00,ensonhaber
Yunan basını açıkladı! Midilli Adası'na son 24 saatte 1700 Türk turist gitti,"Yunan adalarına kapıda vize uygulamasının başlamasıyla birlikte 9 günlük bayram tatilini değerlendirmek isteyenler, Midilli Adası'na akın etti..",https://www.ensonhaber.com/gundem/yunan-basini-acikladi-midilli-adasina-son-24-saatte-1700-turk-turist-gitti,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/661829e39e20c632.jpg,2024-04-11 21:13:10+03:00,ensonhaber
"Olympiakos taraftarıyla tartışan Edin Dzeko, tribünlere Türk bayrağını gösterdi","Olympiakos'la oynanan UEFA Avrupa Konferans Ligi çeyrek final maçında Yunan taraftarlar ile tartışma yaşayan Fenerbahçe'nin yıldızı Edin Dzeko, tribünlere Türk bayrağını gösterdi. Bu hareket sonrası stadyumda karşılaşmayı takip edenler tepkide bulundu.",https://www.ensonhaber.com/kralspor/avrupa-ligi/olympiakos-taraftariyla-tartisan-edin-dzeko-tribunlere-turk-bayragini-gosterdi,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/66182a4a589b8935.jpg,2024-04-11 21:03:26+03:00,ensonhaber
İstanbul İstiklal Caddesi'nde nostaljik tramvay seferleri durduruldu,İstiklal Caddesi'nde Ramazan Bayramı tatilinde yaşanan yoğunluk nedeniyle nostaljik tramvay seferleri geçici süreliğine durduruldu..,https://www.ensonhaber.com/ic-haber/istanbul-istiklal-caddesinde-nostaljik-tramvay-seferleri-durduruldu,https://icdn.ensonhaber.com/crop/1200x675/resimler/diger/kok/2024/04/11/6618216715062593.jpg,2024-04-11 20:46:46+03:00,ensonhaber
